Africa	Afrika
Le Castellet (Alpes Provinciae Superioris)	Le Castellet (Alpes-de-Haute-Provence)
Rouvroy (Axona)	Rouvroy (Aisne)
Saint-Jean-des-Champs	Saint-Jean-des-Champs
Laix	Laix
Lamath	Lamath
Saint-Germain-d'Elle	Saint-Germain-d'Elle
Saint-Jores	Saint-Jores
Fresnois-la-Montagne	Fresnois-la-Montagne
Fillières	Fillières
Saint-Georges-Montcocq	Saint-Georges-Montcocq
Franconville (Murta et Mosella)	Franconville (Meurthe-et-Moselle)
Sanctus Ebremundus	Saint-Ébremond-de-Bonfossé
Sainte-Colombe (Manica)	Sainte-Colombe (Manche)
Sainte-Geneviève (Manica)	Sainte-Geneviève (Manche)
Saint-Jean-de-la-Haize	Saint-Jean-de-la-Haize
Notre-Dame-de-Livoye	Notre-Dame-de-Livoye
Parigny (Manica)	Parigny (Manche)
Les Perques	Les Perques
Méhoncourt	Méhoncourt
Pierreville (Manica)	Pierreville (Manche)
Gélaucourt	Gélaucourt
Saint-André-de-Bohon	Saint-André-de-Bohon
Forcelles-Saint-Gorgon	Forcelles-Saint-Gorgon
La Rochelle-Normande	La Rochelle-Normande
Le Petit-Celland	Le Petit-Celland
Le Caylar	Le Caylar
Saint-Brice-de-Landelles	Saint-Brice-de-Landelles
Les Aix-d'Angillon	Les Aix-d'Angillon
Néville-sur-Mer	Néville-sur-Mer
Les Matelles	Les Matelles
Saint-Genis-de-Saintonge	Saint-Genis-de-Saintonge
Congregatio Legionariorum Christi	Legionairs van Christus
La Mouche (Manica)	La Mouche
Quettreville-sur-Sienne	Quettreville-sur-Sienne
Saint-Christophe-du-Foc	Saint-Christophe-du-Foc
Les Pieux	Les Pieux
Nouainville	Nouainville
Précorbin	Précorbin
La Jonchère-Saint-Maurice	La Jonchère-Saint-Maurice
Saint-Jean-de-Savigny	Saint-Jean-de-Savigny
Saint-Laurent-les-Églises	Saint-Laurent-les-Églises
Notre-Dame-d'Elle	Notre-Dame-d'Elle
Reffuveille	Reffuveille
La Nouaille	La Nouaille
Saint-Jean-de-Daye	Saint-Jean-de-Daye
Rauville-la-Place	Rauville-la-Place
Étivey	Étivey
Neuville-en-Beaumont	Neuville-en-Beaumont
Saint-André-de-l'Épine	Saint-André-de-l'Épine
Saint-Jean-du-Corail	Saint-Jean-du-Corail
Ecclesiae Congregationales	Congregationalisme
Ozeville	Ozeville
Lingua Latina in iure	Glossarium van de rechtsgeleerdheid
Saint-Clair-sur-l'Elle	Saint-Clair-sur-l'Elle
Réville	Réville
Étaule	Étaule
Saint-Brice (Manica)	Saint-Brice (Manche)
L'Houmeau	L'Houmeau
La Serre-Bussière-Vieille	La Serre-Bussière-Vieille
Le Perron	Le Perron
Prétot-Sainte-Suzanne	Prétot-Sainte-Suzanne
Quibou	Quibou
Saint-Hilaire-Petitville	Saint-Hilaire-Petitville
Conliège	Conliège
Dœuil-sur-le-Mignon	Dœuil-sur-le-Mignon
Saint-Georges-d'Elle	Saint-Georges-d'Elle
Rouxeville	Rouxeville
La Pernelle	La Pernelle
Quinéville	Quinéville
Pont-Hébert	Pont-Hébert
Paracanthopterygii	Kabeljauwachtige beenvissen
Loratorium	Le Loroux
Raids	Raids
La Dominelais	La Dominelais
Coheria	La Couyère
Maceria (Illa et Vicinonia)	La Mézière
Nay (Manica)	Nay (Manche)
La Chapelle-de-Brain	La Chapelle-de-Brain
La Chapelle-Saint-Aubert	La Chapelle-Saint-Aubert
Meta-Wiki	Meta-Wiki
Le Vivier-sur-Mer	Le Vivier-sur-Mer
Rauville-la-Bigot	Rauville-la-Bigot
La Chapelle-Bouëxic	La Chapelle-Bouëxic
Cella de Lutreio	La Selle-en-Luitré
Montfarville	Montfarville
Monthuchon	Monthuchon
Notre-Dame-de-Cenilly	Notre-Dame-de-Cenilly
Le Frêche	Le Frêche
Stadlandet	Stad (schiereiland)
Le Mesnil (Manica)	Le Mesnil (Frankrijk)
Buxeria	La Bouëxière
Fanum Sancti Stephani de Coglesio	Saint-Étienne-en-Coglès
Le Vignau	Le Vignau
Le Sen	Le Sen
Morsalines	Morsalines
Morville (Manica)	Morville (Manche)
Moyon	Moyon
Margueray	Margueray
Le Rozel	Le Rozel
Négreville	Négreville
Marchésieux	Marchésieux
Le Mesnil-Garnier	Le Mesnil-Garnier
Folligny	Folligny
Carolus Alexander Lesueur	Charles Alexandre Lesueur
Guilberville	Guilberville
Guéhébert	Guéhébert
Fierville-les-Mines	Fierville-les-Mines
La Lucerne-d'Outremer	La Lucerne-d'Outremer
Le Passage (Oltis et Garumna)	Le Passage (Lot-et-Garonne)
Le Lorey	Le Lorey
Marcilly (Manica)	Marcilly (Manche)
Grosville	Grosville
Hudimesnil	Hudimesnil
Éroudeville	Éroudeville
Flottemanville	Flottemanville
Le Loreur	Le Loreur
Lapenty	Lapenty
Congregatio de Causis Sanctorum	Congregatie voor de Heilig- en Zaligsprekingsprocessen
Civitas Unita Insularum Ioniarum	Verenigde Staten van de Ionische Eilanden
Macey (Manica)	Macey (Manche)
Laulne	Laulne
Husson	Husson
Maupertuis (Manica)	Maupertuis (Manche)
Hébécrevon	Hébécrevon
Fervaches	Fervaches
Le Mesnil-Gilbert	Le Mesnil-Gilbert
Rousies	Rousies
Mons Catonis	Montchaton
Proville	Proville
Le Mesnilbus	Le Mesnilbus
Neuville-Saint-Rémy	Neuville-Saint-Rémy
Elis (nomus Graeciae)	Ilia (departement)
Houtteville	Houtteville
Heugueville-sur-Sienne	Heugueville-sur-Sienne
Juvigny-le-Tertre	Juvigny-le-Tertre
Gonnelieu	Gonnelieu
Bellefontaine (Manica)	Bellefontaine (Manche)
Les Chéris	Les Chéris
La Bazoge (Manica)	La Bazoge (Manche)
Gibeaumeix	Gibeaumeix
Cancon	Cancon
Chemin	Chemin
Anzex	Anzex
Bricqueville-la-Blouette	Bricqueville-la-Blouette
Dausse	Dausse
Beaucamps-Ligny	Beaucamps-Ligny
Castillonnès	Castillonnès
Castelculier	Castelculier
Cassignas	Cassignas
Blanquefort-sur-Briolance	Blanquefort-sur-Briolance
Killem	Killem
Chouilly	Chouilly
Laneuveville-aux-Bois	Laneuveville-aux-Bois
Jeandelize	Jeandelize
Hénaménil	Hénaménil
Lexy (Murta et Mosella)	Lexy
Europa Latina	Romania
Fey-en-Haye	Fey-en-Haye
Hériménil	Hériménil
Bouzy	Bouzy
Lachapelle (Murta et Mosella)	Lachapelle (Meurthe-et-Moselle)
Mairy-Mainville	Mairy-Mainville
Jouaville	Jouaville
Isques	Isques
Aigny	Aigny
Élesmes	Élesmes
Doignies	Doignies
Croix-Caluyau	Croix-Caluyau
Escarmain	Escarmain
Choisies	Choisies
Auriac-sur-Dropt	Auriac-sur-Dropt
Brugnac	Brugnac
Boudy-de-Beauregard	Boudy-de-Beauregard
Condezaygues	Condezaygues
Couthures-sur-Garonne	Couthures-sur-Garonne
Allez-et-Cazeneuve	Allez-et-Cazeneuve
Bourlens	Bourlens
Boursies	Boursies
Le Temple-de-Bretagne	Le Temple-de-Bretagne
Trignac	Trignac
Tolveia	Touvois
Squidward Tentacles	Octo Tentakel
La Planche	La Planche
Cattenières	Cattenières
Saint-Hilaire-de-Clisson	Saint-Hilaire-de-Clisson
Buxiacus (Liger Atlanticus)	Boussay (Loire-Atlantique)
Sanctus Gildasius de Nemore	Saint-Gildas-des-Bois
Sanctus Medardus de Deserto (Liger Atlanticus)	Saint-Mars-du-Désert (Loire-Atlantique)
Summis desiderantes affectibus	Summis desiderantes affectibus
Floursies	Floursies
Clary (Septentrio)	Clary
Hem-Lenglet	Hem-Lenglet
Stellae Orionis	Lijst van sterren in Orion
Cantaing-sur-Escaut	Cantaing-sur-Escaut
Haussy	Haussy
Haut-Lieu	Haut-Lieu
Historia Athenarum	Geschiedenis van Athene
Cauroir	Cauroir
Montesquieu (Oltis et Garumna)	Montesquieu (Lot-et-Garonne)
Bévillers	Bévillers
Aibes	Aibes
Pong cervisiale	Bierpong
Paillencourt	Paillencourt
Crochte	Krochte
Bruille-Saint-Amand	Bruille-Saint-Amand
Eth (Septentrio)	Eth (Noorderdepartement)
Gatuzières	Gatuzières
Vespula	Kortkopwespen
Teilhet (Podium Dumiatis)	Teilhet (Puy-de-Dôme)
Saint-André-Farivillers	Saint-André-Farivillers
Moissac-Vallée-Française	Moissac-Vallée-Française
Ruffigné	Ruffigné
Montbert	Montbert
Sanctus Petrus (Liger Atlanticus)	Saint-Père-en-Retz
Saint-Fiacre-sur-Maine	Saint-Fiacre-sur-Maine
Parvus Marcius	Petit-Mars
Sanctus Vitalis (Liger Atlanticus)	Saint-Viaud
Felleries	Felleries
Rougé	Rougé
Oratorium Boterelli	Le Loroux-Bottereau
Voiteur	Voiteur
Mouzillon	Mouzillon
Lavau-sur-Loire	Lavau-sur-Loire
Maisdon-sur-Sèvre	Maisdon-sur-Sèvre
Fertiacum (Liger Atlanticus)	Fercé
Massérac	Massérac
Le Fresne-sur-Loire	Le Fresne-sur-Loire
Fanum Sancti Stephani de Monteluci	Saint-Étienne-de-Montluc
Teilliacum (Liger Atlanticus)	Teillé (Loire-Atlantique)
Sainte-Anne-sur-Brivet	Sainte-Anne-sur-Brivet
Saint-Mars-de-Coutais	Saint-Mars-de-Coutais
Montorium (Britannia Minor)	Montoir-de-Bretagne
Universitas Libera Amstelodamensis	Vrije Universiteit Amsterdam
Parvum Alverniacum	Petit-Auverné
Saint-Mars-la-Jaille	Saint-Mars-la-Jaille
Species introducta	Exoot
Sanctus Andreas prope Guerrandiam	Saint-André-des-Eaux (Loire-Atlantique)
Circuitus Franciae 2013	Ronde van Frankrijk 2013
Sanctus Iulianus de Voantis	Saint-Julien-de-Vouvantes
Carolus Maung Bo	Charles Maung Bo
Saint-Lumine-de-Clisson	Saint-Lumine-de-Clisson
707 a.C.n.	707 v.Chr.
711 a.C.n.	711 v.Chr.
781 a.C.n.	781 v.Chr.
Hoéville	Hoéville
Autrey (Murta et Mosella)	Autrey (Meurthe-et-Moselle)
Labry	Labry
Homécourt	Homécourt
Blémerey (Murta et Mosella)	Blémerey (Meurthe-et-Moselle)
Mailly-sur-Seille	Mailly-sur-Seille
Universitas Internationalis Floridensis	Florida International University
Onville	Onville
Officium Coordinationis Rerum Humanitariarum	Bureau voor de coördinatie van humanitaire zaken
Hagéville	Hagéville
Cutry (Murta et Mosella)	Cutry (Meurthe-et-Moselle)
Laronxe	Laronxe
Obsidio Vicksburgi	Beleg van Vicksburg
Brecé	Brecé
Ampoigné	Ampoigné
La Bazouge-des-Alleux	La Bazouge-des-Alleux
Athée (Meduana)	Athée (Mayenne)
La Cropte	La Cropte
Champfrémont	Champfrémont
Azé (Meduana)	Azé (Mayenne)
Brains-sur-les-Marches	Brains-sur-les-Marches
Le Buret	Le Buret
Bourgon	Bourgon
Carolus Gulielmus Mitchell	Charles William Mitchell
Ballots (Meduana)	Ballots
Le Bignon-du-Maine	Le Bignon-du-Maine
Crennes-sur-Fraubée	Crennes-sur-Fraubée
Universitas Stellenbosch	Universiteit Stellenbosch
Colombiers-du-Plessis	Colombiers-du-Plessis
Carolus Bovillus	Carolus Bovillus
Auberchicourt	Auberchicourt
Boussières-sur-Sambre	Boussières-sur-Sambre
Damousies	Damousies
Xaverius	Xavier (voornaam)
Cuvillers	Cuvillers
Wignehies	Wignehies
Bruay-sur-l'Escaut	Bruay-sur-l'Escaut
Grand-Fort-Philippe	Grand-Fort-Philippe
Estourmel	Estourmel
Elateroidea	Elateroidea
Dimechaux	Dimechaux
Lauzun	Lauzun
Corné	Corné
Principissa Zelda	Princess Zelda
Cagnoncles	Cagnoncles
Yokozuna	Yokozuna
Crespin (Septentrio)	Crespin (Noorderdepartement)
Bry (Septentrio)	Bry
Bantouzelle	Bantouzelle
Abergement-le-Grand	Abergement-le-Grand
Saint-Amand (Fretum Calisii)	Saint-Amand (Pas-de-Calais)
Marant	Marant
Mézos	Mézos
Escalans	Escalans
Pontenx-les-Forges	Pontenx-les-Forges
Marles-sur-Canche	Marles-sur-Canche
Pissos	Pissos
Cartusia (mons)	Chartreuser gebergte
Hauriet	Hauriet
Luglon	Luglon
Saint-Gor	Saint-Gor
Saint-Maurice-sur-Adour	Saint-Maurice-sur-Adour
Theorema Löwenheim–Skolem	Stelling van Löwenheim-Skolem
Boulogne-sur-Helpe	Boulogne-sur-Helpe
Brunémont	Brunémont
Gœulzin	Gœulzin
Chaumes	Fromage de Chaumes
Esnes	Esnes
Ferrière-la-Grande	Ferrière-la-Grande
Rolandus (nomen)	Roland (voornaam)
Baives	Baives
Sains-du-Nord	Sains-du-Nord
Doctrina idearum	Ideeënleer
Huclier	Huclier
Hermaville	Hermaville
Sauchy-Cauchy	Sauchy-Cauchy
Saint-Venant	Saint-Venant
Abergement-le-Petit	Abergement-le-Petit
Serse	Serse
Bermerain	Bermerain
Hortus Botanicus Chelseyanus	Chelsea Physic Garden
Eps (Fretum Calisii)	Eps
Izel-lès-Hameau	Izel-lès-Hameau
Stephanus Pichon	Stéphen Pichon
Hesmond	Hesmond
Thermobia domestica	Ovenvisje
Saint-Sulpice-des-Landes (Liger Atlanticus)	Saint-Sulpice-des-Landes (Loire-Atlantique)
Sanctus Limphardus	Saint-Lyphard
Saint-Hilaire-de-Chaléons	Saint-Hilaire-de-Chaléons
Avon-les-Roches	Avon-les-Roches
Sanctus Gereo	Saint-Géréon
Sanctus Hermelandus	Saint-Herblon
Congrier	Congrier
Asiacus ad Carum	Azay-sur-Cher
Major League Baseball Ludus Omnium Stellarum	Major League Baseball All-Star Game
Pactio de iuribus hominum invalidorum	VN-conventie inzake rechten van personen met een handicap
Pagina	Bladzijde
Philippus Berthelot	Philippe Berthelot
Asiacus ad Andram	Azay-sur-Indre
Coings	Coings
Abilly	Abilly
Chaumergy	Chaumergy
Champillet	Champillet
Celon (Andra)	Celon (Frankrijk)
Concremiers	Concremiers
Le Noyer-en-Ouche	Le Noyer-en-Ouche
Beaulieu (Andra)	Beaulieu (Indre)
Vicq-Exemplet	Vicq-Exemplet
Tonneins	Tonneins
La Forêt-du-Parc	La Forêt-du-Parc
Pont-du-Casse	Pont-du-Casse
La Chapelle-Gonaguet	La Chapelle-Gonaguet
Saint-Justin (Landae)	Saint-Justin (Landes)
La Chapelle-Montabourlet	La Chapelle-Montabourlet
Saint-Étienne-sous-Bailleul	Saint-Étienne-sous-Bailleul
Coudures	Coudures
Maillas	Maillas
La Jemaye	La Jemaye
Le Landin	Le Landin
La Feuillade	La Feuillade
La Chapelle-Aubareil	La Chapelle-Aubareil
Sabres (Landae)	Sabres (Frankrijk)
Cologne (Aegirtius)	Cologne (Gers)
La Bourdinière-Saint-Loup	La Bourdinière-Saint-Loup
Saint-Guinoux	Saint-Guinoux
Momuy	Momuy
La Chapelle-Saint-Jean	La Chapelle-Saint-Jean
Sanctus Sulpicius de Abbatia	Saint-Sulpice-la-Forêt
Saint-Étienne-du-Vauvray	Saint-Étienne-du-Vauvray
Tressé	Tressé
La Bachellerie	La Bachellerie
Saint-Séglin	Saint-Séglin
Le Manoir (Ebura)	Le Manoir (Eure)
Sanctus Malonus (Illa et Vicinonia)	Saint-Malon-sur-Mel
Le Mesnil-Jourdain	Le Mesnil-Jourdain
Chertsey	Chertsey
Sanctus Gordianus	Saint-Gondran
La Croix-du-Perche	La Croix-du-Perche
Servonium	Servon-sur-Vilaine
Massac (Atax)	Massac (Aude)
Sixtus Martyr	Sixt-sur-Aff
Orist	Orist
Sanctus Remigius de Plano	Saint-Rémy-du-Plain
Colonia Virginia	Kolonie Virginia
Sanctus Merveius	Saint-M'Hervé
Sanctus Sulpicius de Landis (Illa et Vicinonia)	Saint-Sulpice-des-Landes (Ille-et-Vilaine)
Treffendel	Treffendel
Saint-Georges-de-Chesné	Saint-Georges-de-Chesné
Visechia	Visseiche
Tauriniacum	Thorigné-Fouillard
Cresciacum	Cressy
Esvres	Esvres
Momoiro Clover Z	Momoiro Clover Z
Laroque-Timbaut	Laroque-Timbaut
Sanctus Audoenus de Allodis	Saint-Ouen-des-Alleux
Montgaillard (Landae)	Montgaillard (Landes)
Lauret (Landae)	Lauret (Landes)
Luxey	Luxey
Val-d'Izé	Val-d'Izé
Saint-Senoux	Saint-Senoux
Saint-Aubin-du-Pavail	Saint-Aubin-du-Pavail
Saint-Benoît-des-Ondes	Saint-Benoît-des-Ondes
Sanctus Mervo	Saint-M'Hervon
Sindères	Sindères
Vignoc	Vignoc
Moiseium	Mouazé
Romazy	Romazy
Mons Ursi	Montours
Dumes	Dumes
Saint-Colomban	Saint-Colomban
Chèvreville (Manica)	Chèvreville (Manche)
Le Mesnil-au-Val	Le Mesnil-au-Val
Héauville	Héauville
La Bloutière	La Bloutière
La Chaise-Baudouin	La Chaise-Baudouin
Montabot	Montabot
Gavray	Gavray
Chevrotin	Chevrotin
Cosqueville	Cosqueville
Lingeard	Lingeard
La Godefroy	La Godefroy
Maupertus-sur-Mer	Maupertus-sur-Mer
Saint-Ouen-d'Attez	Saint-Ouen-d'Attez
Le Mesnil-Amey	Le Mesnil-Amey
Ferrières (Manica)	Ferrières (Manche)
Magneville	Magneville
Herqueville (Manica)	Herqueville (Manche)
Lozon	Lozon
Le Grand-Celland	Le Grand-Celland
Gratot	Gratot
Le Guislain	Le Guislain
Gathemo	Gathemo
Coudeville-sur-Mer	Coudeville-sur-Mer
Saint-Léger-de-Rôtes	Saint-Léger-de-Rôtes
Le Mesnil-Amand	Le Mesnil-Amand
Saint-Georges-Motel	Saint-Georges-Motel
Saint-Pierre-de-Bailleul	Saint-Pierre-de-Bailleul
La Barre-de-Semilly	La Barre-de-Semilly
Les Moitiers-d'Allonne	Les Moitiers-d'Allonne
Chérencé-le-Roussel	Chérencé-le-Roussel
Saint-Ouen-de-Pontcheuil	Saint-Ouen-de-Pontcheuil
L'Étang-Bertrand	L'Étang-Bertrand
Le Dézert	Le Dézert
Clanti	Chianti (streek)
Joganville	Joganville
Sainte-Opportune-la-Mare	Sainte-Opportune-la-Mare
Gouvets	Gouvets
Bricquebosq	Bricquebosq
Montigny (Calva Dorsa)	Montigny (Calvados)
Saint-Pierre-de-Cernières	Saint-Pierre-de-Cernières
Écausseville	Écausseville
Saint-Pierre-du-Mesnil	Saint-Pierre-du-Mesnil
La Lande-d'Airou	La Lande-d'Airou
Saint-Samson-de-la-Roque	Saint-Samson-de-la-Roque
Chérencé-le-Héron	Chérencé-le-Héron
La Haye-Bellefond	La Haye-Bellefond
Équeurdreville-Hainneville	Équeurdreville-Hainneville
Chibly Langlois	Chibly Langlois
Brévands	Brévands
Anjouin	Anjouin
Fontguenand	Fontguenand
Saint-Nicolas-d'Attez	Saint-Nicolas-d'Attez
Buxières-d'Aillac	Buxières-d'Aillac
Clion (Andra)	Clion (Indre)
Azay-le-Ferron	Azay-le-Ferron
Bazaiges	Bazaiges
Bagneux (Andra)	Bagneux (Indre)
Saint-Pierre-du-Bosguérard	Saint-Pierre-du-Bosguérard
Ambrault	Ambrault
Bommiers	Bommiers
Saint-Ouen-du-Tilleul	Saint-Ouen-du-Tilleul
Fontenay (Andra)	Fontenay (Indre)
Arthon	Arthon
Saint-Mards-de-Fresne	Saint-Mards-de-Fresne
Chouday	Chouday
Saint-Martin-du-Tilleul	Saint-Martin-du-Tilleul
Saint-Pierre-du-Val	Saint-Pierre-du-Val
Sainte-Opportune-du-Bosc	Sainte-Opportune-du-Bosc
Bézéril	Bézéril
Courniou	Courniou
Berlou	Berlou
Fozières	Fozières
Combes (Arauris)	Combes (Frankrijk)
Campagne (Arauris)	Campagne (Hérault)
Castelnau-de-Guers	Castelnau-de-Guers
Montagnac (Arauris)	Montagnac (Hérault)
Sainte-Sévère-sur-Indre	Sainte-Sévère-sur-Indre
Neuillé-Pont-Pierre	Neuillé-Pont-Pierre
Sainte-Marguerite-en-Ouche	Sainte-Marguerite-en-Ouche
Gignac (Arauris)	Gignac (Hérault)
Tournon-Saint-Martin	Tournon-Saint-Martin
Saint-Meslin-du-Bosc	Saint-Meslin-du-Bosc
Saint-Christophe-en-Bazelle	Saint-Christophe-en-Bazelle
Saint-Pierre-du-Vauvray	Saint-Pierre-du-Vauvray
Châtaincourt	Châtaincourt
Fontenay-sur-Conie	Fontenay-sur-Conie
Saint-Pierre-d'Autils	Saint-Pierre-d'Autils
Saint-Maclou	Saint-Maclou (Eure)
Fouzilhon	Fouzilhon
Gohory	Gohory
Saint-Clar	Saint-Clar
Lucé (Ebura et Lidericus)	Lucé (Eure-et-Loir)
Bélarga	Bélarga
Babeau-Bouldoux	Babeau-Bouldoux
Flumen Aequatoriale Australe	Zuidequatoriale stroom
Fontenay-sur-Eure	Fontenay-sur-Eure
Agonès	Agonès
Celles (Arauris)	Celles (Hérault)
Saint-Pierre-des-Fleurs	Saint-Pierre-des-Fleurs
Cazilhac (Arauris)	Cazilhac (Hérault)
Arbas (Garumna Superior)	Arbas
Saint-Denis-le-Ferment	Saint-Denis-le-Ferment
Cormainville	Cormainville
Corancez	Corancez
Sainte-Marguerite-de-l'Autel	Sainte-Marguerite-de-l'Autel
Chuisnes	Chuisnes
Courville-sur-Eure	Courville-sur-Eure
Germignonville	Germignonville
Dambron	Dambron
Orgères-en-Beauce	Orgères-en-Beauce
Happonvilliers	Happonvilliers
Gouillons	Gouillons
Chassant	Chassant
Poyartin	Poyartin
Ozourt	Ozourt
Saint-Pierre-des-Ifs (Ebura)	Saint-Pierre-des-Ifs (Eure)
Saint-Quentin-des-Isles	Saint-Quentin-des-Isles
Lourquen	Lourquen
Fos (Arauris)	Fos (Hérault)
Cazouls-lès-Béziers	Cazouls-lès-Béziers
Poyanne	Poyanne
Cassagnoles (Arauris)	Cassagnoles (Hérault)
Colombiers (Arauris)	Colombiers (Hérault)
Causses-et-Veyran	Causses-et-Veyran
Boujan-sur-Libron	Boujan-sur-Libron
Saint-Denis-du-Béhélan	Saint-Denis-du-Béhélan
Dampierre-sur-Avre	Dampierre-sur-Avre
Sainte-Geneviève-lès-Gasny	Sainte-Geneviève-lès-Gasny
Fains-la-Folie	Fains-la-Folie
Saint-Aubin-du-Thenney	Saint-Aubin-du-Thenney
Childe Harold's Pilgrimage	Childe Harold's Pilgrimage
Sainte-Colombe-près-Vernon	Sainte-Colombe-près-Vernon
Crécy-Couvé	Crécy-Couvé
Perriers-la-Campagne	Perriers-la-Campagne
Nagel-Séez-Mesnil	Nagel-Séez-Mesnil
Morainville-Jouveaux	Morainville-Jouveaux
Saint-Aubin-le-Guichard	Saint-Aubin-le-Guichard
Saint-Aquilin-de-Pacy	Saint-Aquilin-de-Pacy
Noards	Noards
Corypha	Corypha
Pouzolles	Pouzolles
Saint-Brès (Vardo)	Saint-Brès (Gard)
Marcilly-la-Campagne	Marcilly-la-Campagne
Sainte-Barbe-sur-Gaillon	Sainte-Barbe-sur-Gaillon
Neuilly	Neuilly (Eure)
Romilly-la-Puthenaye	Romilly-la-Puthenaye
Marcilly-sur-Eure	Marcilly-sur-Eure
Saint-Agnan-de-Cernières	Saint-Agnan-de-Cernières
Saint-Nazaire (Vardo)	Saint-Nazaire (Gard)
Massanes (Vardo)	Massanes (Frankrijk)
Gognies-Chaussée	Gognies-Chaussée
Saint-Denis-des-Monts	Saint-Denis-des-Monts
Saint-Aubin-des-Hayes	Saint-Aubin-des-Hayes
Forest-en-Cambrésis	Forest-en-Cambrésis
Poses (Ebura)	Poses
Saint-Denis-d'Augerons	Saint-Denis-d'Augerons
Notre-Dame-de-l'Isle	Notre-Dame-de-l'Isle
Fresney	Fresney
Saint-André-de-l'Eure	Saint-André-de-l'Eure
Muids	Muids
Causse-de-la-Selle	Causse-de-la-Selle
Montaure	Montaure
Brissac	Brissac
Servian (Arauris)	Servian
Baillargues	Baillargues
Cournonsec	Cournonsec
Alizay	Alizay
Parville	Parville
Noyers (Ebura)	Noyers (Eure)
Pinterville	Pinterville
Éclaibes	Éclaibes
Châtenay (Ebura et Lidericus)	Châtenay (Eure-et-Loir)
Châtillon-en-Dunois	Châtillon-en-Dunois
Cazedarnes	Cazedarnes
Conie-Molitard	Conie-Molitard
Dammarie (Ebura et Lidericus)	Dammarie (Eure-et-Loir)
Brignac (Arauris)	Brignac (Hérault)
Mouettes	Mouettes
Havelu	Havelu
Denonville	Denonville
Bretagnolles	Bretagnolles
Plainville (Ebura)	Plainville (Eure)
Richeville	Richeville
Louye	Louye
Chartainvilliers	Chartainvilliers
Fontanès (Arauris)	Fontanès (Hérault)
Brephotropheum	Peuterspeelzaal
Francourville	Francourville
Nojeon-en-Vexin	Nojeon-en-Vexin
Jumelles (Ebura)	Jumelles
Pressagny-l'Orgueilleux	Pressagny-l'Orgueilleux
Flipou	Flipou
Ceyras	Ceyras
Marbeuf	Marbeuf
Sacquenville	Sacquenville
Mesnil-sur-l'Estrée	Mesnil-sur-l'Estrée
Saint-Christophe-sur-Condé	Saint-Christophe-sur-Condé
Feuguerolles	Feuguerolles
Rouge-Perriers	Rouge-Perriers
Saint-Antonin-de-Sommaire	Saint-Antonin-de-Sommaire
Saint-Cyr-la-Campagne	Saint-Cyr-la-Campagne
Nogent-le-Sec	Nogent-le-Sec
Saint-Clair-d'Arcey	Saint-Clair-d'Arcey
Assignan	Assignan
Morgny	Morgny
Chapelle-Royale	Chapelle-Royale
Bréchamps	Bréchamps
Briconville	Briconville
Saint-Amand-des-Hautes-Terres	Saint-Amand-des-Hautes-Terres
Champrond-en-Perchet	Champrond-en-Perchet
Chapelle-Guillaume	Chapelle-Guillaume
Billancelles	Billancelles
Cernay (Ebura et Lidericus)	Cernay (Eure-et-Loir)
Baigneaux (Ebura et Lidericus)	Baigneaux (Eure-et-Loir)
Quittebeuf	Quittebeuf
Renneville (Ebura)	Renneville (Eure)
Blandainville	Blandainville
Porte-Joie	Porte-Joie
Sainte-Croix-sur-Aizier	Sainte-Croix-sur-Aizier
Portes (Ebura)	Portes (Eure)
Mesnil-Verclives	Mesnil-Verclives
Rouvray	Rouvray (Eure)
Saint-Aubin-sur-Quillebeuf	Saint-Aubin-sur-Quillebeuf
Reuilly (Ebura)	Reuilly (Eure)
Notre-Dame-du-Hamel	Notre-Dame-du-Hamel
Piseux	Piseux
Bousignies-sur-Roc	Bousignies-sur-Roc
Estrun	Estrun
Boussières-en-Cambrésis	Boussières-en-Cambrésis
Lilly (Ebura)	Lilly (Frankrijk)
Manneville-sur-Risle	Manneville-sur-Risle
Mesnil-sous-Vienne	Mesnil-sous-Vienne
Le Mesnil-Fuguet	Le Mesnil-Fuguet
Lignerolles (Ebura)	Lignerolles (Eure)
Manneville-la-Raoult	Manneville-la-Raoult
Malouy	Malouy
Mesnil-Rousset	Mesnil-Rousset
Lorleau	Lorleau
Mercey (Ebura)	Mercey
Longchamps (Ebura)	Longchamps (Frankrijk)
Merey	Merey
Mandres (Ebura)	Mandres
Manthelon	Manthelon
Irreville	Irreville
Boesenbergia rotunda	Temu kunci
Saint-Aubin-le-Vertueux	Saint-Aubin-le-Vertueux
Fontaine-Bellenger	Fontaine-Bellenger
Tanz der Vampire	Tanz der Vampire
Fresne-Cauverville	Fresne-Cauverville
Fontaine-l'Abbé	Fontaine-l'Abbé
Freneuse-sur-Risle	Freneuse-sur-Risle
Fontaine-la-Soret	Fontaine-la-Soret
Léry (Ebura)	Léry (Eure)
Vézaponin	Vézaponin
Mayot	Mayot
Fontaine-Heudebourg	Fontaine-Heudebourg
Fontaine-la-Louvet	Fontaine-la-Louvet
Plesder	Plesder
Martigneium Ferri Calidi	Martigné-Ferchaud
Landujan	Landujan
Mons Altus (Illa et Vicinonia)	Monthault
Lieuron	Lieuron
Maceriae (Illa et Vicinonia)	Mézières-sur-Couesnon
Roz-sur-Couesnon	Roz-sur-Couesnon
Meillac	Meillac
Genae	Gennes-sur-Seiche
